date,symbol,open,high,low,close,volume,adj_close
2024-07-26,NVDA,167.87,189.28,166.11,175.67,8304535,176.21
2024-07-27,NVDA,197.31,198.04,174.26,188.42,7067444,192.06
2024-07-28,NVDA,199.7,225.63,189.88,206.25,4317149,203.98
2024-07-29,NVDA,214.15,232.34,194.84,206.01,2747848,206.22
2024-07-30,NVDA,220.46,236.19,210.97,221.59,3714984,219.87
2024-07-31,NVDA,233.16,237.01,228.11,231.62,6216545,227.35
2024-08-01,NVDA,242.58,261.48,228.89,240.59,6356169,242.03
2024-08-02,NVDA,260.82,273.77,242.14,272.11,4291819,270.91
2024-08-03,NVDA,258.84,289.89,240.35,267.77,6070536,264.81
2024-08-04,NVDA,265.3,276.69,239.95,255.2,8166646,251.12
2024-08-05,NVDA,278.59,301.4,273.66,291.33,9188012,288.9
2024-08-06,NVDA,274.76,284.26,247.7,269.5,9082637,267.78
2024-08-07,NVDA,279.03,291.93,278.93,284.17,5418667,283.27
2024-08-08,NVDA,267.03,282.26,257.64,261.0,1798032,262.56
2024-08-09,NVDA,285.48,300.19,261.32,297.09,7198102,294.09
2024-08-10,NVDA,294.16,318.05,267.8,300.8,1849065,298.86
2024-08-11,NVDA,345.08,376.71,326.56,346.71,1809946,343.15
2024-08-12,NVDA,332.63,355.76,325.61,326.1,3783225,332.61
2024-08-13,NVDA,332.95,356.45,289.76,318.68,4063626,324.06
2024-08-14,NVDA,336.69,361.68,304.42,345.37,5167335,341.84
2024-08-15,NVDA,345.13,393.4,332.87,361.75,8568163,366.98
2024-08-16,NVDA,352.72,375.09,314.81,346.02,9705760,350.94
2024-08-17,NVDA,365.11,396.39,337.97,376.87,9497964,374.9
2024-08-18,NVDA,372.39,403.01,371.45,371.64,5533421,369.55
2024-08-19,NVDA,387.48,429.94,382.74,399.38,9368714,404.26
2024-08-20,NVDA,397.79,432.62,367.65,380.07,3286814,381.13
2024-08-21,NVDA,389.13,407.79,370.77,391.02,9672977,387.42
2024-08-22,NVDA,399.52,443.26,376.06,409.33,1076427,407.4
2024-08-23,NVDA,404.61,464.04,386.44,423.92,9805596,431.97
2024-08-24,NVDA,390.27,402.33,350.5,388.85,6630793,382.4
2024-08-25,NVDA,397.5,423.65,364.2,399.07,5933206,398.4
2024-08-26,NVDA,402.22,426.78,367.2,420.18,3344322,421.36
2024-08-27,NVDA,411.09,416.09,373.02,413.67,9675138,410.33
2024-08-28,NVDA,427.41,467.98,394.92,419.22,2850154,425.54
2024-08-29,NVDA,461.33,519.14,433.34,481.69,9260309,487.15
2024-08-30,NVDA,447.59,485.51,413.16,432.33,9575453,434.08
2024-08-31,NVDA,432.13,464.01,413.79,446.11,7120112,454.18
2024-09-01,NVDA,422.47,445.57,389.99,432.28,9979953,437.64
2024-09-02,NVDA,429.95,476.06,402.06,443.57,7112871,445.44
2024-09-03,NVDA,463.0,493.07,430.45,482.05,3146763,484.42
2024-09-04,NVDA,476.11,509.65,455.09,484.58,3713155,476.01
2024-09-05,NVDA,508.54,509.68,453.79,502.46,8857300,493.38
2024-09-06,NVDA,484.02,531.99,470.59,471.27,3132262,474.99
2024-09-07,NVDA,500.85,510.53,473.84,496.18,2762349,500.92
2024-09-08,NVDA,476.92,502.2,449.86,498.45,5563216,492.99
2024-09-09,NVDA,462.3,492.26,440.58,452.31,7634763,461.24
2024-09-10,NVDA,459.78,503.04,429.1,470.64,5206218,462.85
2024-09-11,NVDA,462.95,496.86,436.0,484.37,2995275,493.02
2024-09-12,NVDA,485.93,514.82,448.68,483.95,8902260,493.56
2024-09-13,NVDA,498.83,531.7,468.57,485.87,9908197,488.88
2024-09-14,NVDA,507.43,550.85,450.38,486.49,9283216,478.05
2024-09-15,NVDA,463.57,485.64,423.15,483.36,9853404,474.05
2024-09-16,NVDA,460.86,495.71,441.99,475.52,7342137,479.27
2024-09-17,NVDA,462.5,508.01,442.41,445.07,9076894,452.89
2024-09-18,NVDA,446.96,479.37,420.03,457.23,6188593,456.48
2024-09-19,NVDA,491.96,509.99,469.24,484.1,4362723,480.37
2024-09-20,NVDA,496.97,542.28,468.12,478.82,9661094,488.39
2024-09-21,NVDA,530.81,546.3,472.49,519.19,6091080,510.44
2024-09-22,NVDA,560.24,600.92,496.78,544.97,1554826,534.5
2024-09-23,NVDA,583.56,605.14,531.36,595.93,8976981,601.97
2024-09-24,NVDA,561.48,574.33,536.8,549.84,8258659,544.02
2024-09-25,NVDA,583.27,639.12,526.43,554.38,7253108,551.0
2024-09-26,NVDA,574.09,579.11,562.39,578.01,9856369,571.0
2024-09-27,NVDA,577.09,616.22,533.06,597.18,7955438,596.51
2024-09-28,NVDA,616.5,633.6,531.87,587.6,8570040,579.05
2024-09-29,NVDA,623.56,626.53,595.52,600.87,5607528,602.0
2024-09-30,NVDA,610.72,658.42,562.62,637.93,3365383,632.25
2024-10-01,NVDA,583.76,635.14,575.09,604.05,4993019,605.33
2024-10-02,NVDA,559.61,565.76,521.33,541.64,3800642,547.68
2024-10-03,NVDA,600.03,621.48,566.33,613.39,6832982,611.32
2024-10-04,NVDA,614.97,692.26,590.81,637.25,9553922,629.36
2024-10-05,NVDA,609.63,667.71,556.43,598.76,5946058,608.56
2024-10-06,NVDA,607.46,639.49,563.84,589.19,7203248,593.04
2024-10-07,NVDA,607.14,642.88,601.73,636.01,7016752,628.82
2024-10-08,NVDA,615.8,641.78,567.41,600.32,9890454,603.55
2024-10-09,NVDA,631.73,637.34,625.39,636.43,8822879,638.48
2024-10-10,NVDA,610.98,643.24,593.07,625.21,4130705,619.04
2024-10-11,NVDA,651.15,705.76,564.8,625.86,1860782,630.33
2024-10-12,NVDA,673.02,710.35,630.82,682.78,8214912,681.75
2024-10-13,NVDA,659.59,725.44,596.11,638.51,7127246,640.43
2024-10-14,NVDA,709.14,720.37,657.22,682.59,9248208,692.62
2024-10-15,NVDA,736.08,769.32,651.91,717.49,1828390,711.23
2024-10-16,NVDA,762.61,848.43,729.91,781.31,7562645,787.54
2024-10-17,NVDA,731.58,769.67,700.47,724.71,4806058,719.02
2024-10-18,NVDA,773.22,828.75,717.05,768.29,1431723,761.81
2024-10-19,NVDA,809.81,862.4,776.6,849.09,9943107,840.18
2024-10-20,NVDA,814.76,882.91,762.14,812.75,7500442,818.95
2024-10-21,NVDA,875.61,936.09,812.98,834.36,6322127,823.33
2024-10-22,NVDA,855.56,929.85,754.54,835.51,9072829,818.82
2024-10-23,NVDA,899.92,944.51,867.4,910.41,3784111,907.48
2024-10-24,NVDA,881.2,965.14,863.66,890.02,4069658,874.01
2024-10-25,NVDA,935.76,1001.15,852.41,976.14,1329700,988.81
2024-10-26,NVDA,979.72,1082.79,906.73,1022.69,2949298,1043.06
2024-10-27,NVDA,957.85,1035.99,866.4,970.99,1398201,980.57
2024-10-28,NVDA,1015.55,1113.14,993.77,1065.27,5007472,1045.96
2024-10-29,NVDA,1072.04,1100.06,1020.4,1056.37,5839268,1046.64
2024-10-30,NVDA,1120.2,1150.62,1022.31,1086.85,3622574,1086.47
2024-10-31,NVDA,1138.69,1255.82,1138.2,1180.62,8838004,1186.84
2024-11-01,NVDA,1164.39,1279.28,1107.94,1145.86,9293243,1144.83
2024-11-02,NVDA,1237.67,1321.16,1128.72,1218.91,7115702,1207.78
2024-11-03,NVDA,1245.2,1378.93,1160.88,1297.26,9715622,1294.57
2024-11-04,NVDA,1270.18,1365.0,1254.95,1333.03,2371466,1325.0
2024-11-05,NVDA,1368.16,1411.24,1258.58,1400.25,5104860,1416.63
2024-11-06,NVDA,1441.81,1645.2,1329.04,1511.6,1891984,1526.67
2024-11-07,NVDA,1402.63,1461.23,1318.66,1345.11,4760324,1350.67
2024-11-08,NVDA,1390.8,1403.82,1230.52,1355.2,9630853,1351.73
2024-11-09,NVDA,1433.95,1583.92,1311.47,1488.96,3432641,1511.04
2024-11-10,NVDA,1388.1,1403.6,1212.54,1334.81,8080267,1354.87
2024-11-11,NVDA,1400.55,1510.71,1357.96,1361.07,1158441,1387.21
2024-11-12,NVDA,1447.46,1462.34,1380.22,1418.66,5779361,1399.92
2024-11-13,NVDA,1541.27,1573.81,1371.47,1519.47,1452513,1546.76
2024-11-14,NVDA,1466.62,1553.36,1358.99,1505.2,6435549,1497.03
2024-11-15,NVDA,1406.79,1504.82,1304.67,1342.53,2529811,1367.9
2024-11-16,NVDA,1388.86,1470.24,1220.51,1332.78,6251642,1318.6
2024-11-17,NVDA,1353.43,1368.67,1278.68,1354.05,1693664,1340.42
2024-11-18,NVDA,1287.36,1392.85,1196.3,1299.53,7864336,1281.5
2024-11-19,NVDA,1402.67,1498.66,1396.34,1447.66,8863726,1470.58
2024-11-20,NVDA,1476.47,1577.74,1452.78,1545.71,6187709,1548.25
2024-11-21,NVDA,1552.5,1712.39,1467.97,1596.87,2192933,1577.27
2024-11-22,NVDA,1648.52,1818.94,1645.12,1717.62,9232469,1717.98
2024-11-23,NVDA,1663.89,1706.95,1592.69,1598.43,5646021,1589.94
2024-11-24,NVDA,1787.78,1868.1,1743.62,1791.6,5567721,1827.0
2024-11-25,NVDA,1424.76,1511.97,1319.06,1360.73,8584724,1356.47
2024-11-26,NVDA,1353.88,1388.13,1340.97,1352.54,9381382,1359.83
2024-11-27,NVDA,1408.57,1430.33,1285.49,1372.79,1705434,1398.72
2024-11-28,NVDA,1346.98,1523.62,1271.62,1413.7,1229309,1390.72
2024-11-29,NVDA,1366.2,1518.1,1325.42,1420.19,8168803,1415.71
2024-11-30,NVDA,1423.66,1443.02,1238.13,1368.91,5046875,1383.61
2024-12-01,NVDA,1456.77,1508.59,1371.83,1444.11,2450910,1464.87
2024-12-02,NVDA,1499.75,1593.96,1462.48,1479.97,1652418,1467.35
2024-12-03,NVDA,1546.38,1674.92,1406.74,1582.14,3872388,1561.1
2024-12-04,NVDA,1581.38,1716.62,1523.48,1536.45,3845508,1538.22
2024-12-05,NVDA,1644.61,1809.72,1635.04,1709.13,9728508,1686.96
2024-12-06,NVDA,1649.03,1698.19,1517.85,1667.12,8073060,1648.42
2024-12-07,NVDA,1739.56,1772.17,1642.07,1747.12,7076132,1778.86
2024-12-08,NVDA,1783.47,1881.93,1746.68,1860.4,8739928,1828.06
2024-12-09,NVDA,1874.43,2055.13,1813.48,1912.65,4157153,1883.38
2024-12-10,NVDA,1865.11,1913.43,1810.08,1862.14,8548501,1842.84
2024-12-11,NVDA,1847.59,2016.02,1643.17,1815.37,1363454,1789.14
2024-12-12,NVDA,1974.28,2156.03,1835.11,1899.46,4449367,1925.28
2024-12-13,NVDA,2091.51,2206.74,1939.92,2122.88,1542314,2161.2
2024-12-14,NVDA,2157.1,2231.78,1863.29,2050.04,1058327,2058.22
2024-12-15,NVDA,2108.81,2249.11,1973.49,2139.8,4239800,2141.86
2024-12-16,NVDA,1989.76,2232.33,1877.59,2053.32,1337261,2072.74
2024-12-17,NVDA,1961.85,2134.93,1899.54,2054.54,1459410,2020.59
2024-12-18,NVDA,1927.62,1986.75,1870.49,1931.53,2501322,1912.14
2024-12-19,NVDA,1952.15,2069.61,1838.66,1902.71,4766056,1922.45
2024-12-20,NVDA,1863.19,1905.93,1713.31,1779.7,8916864,1786.51
2024-12-21,NVDA,2001.3,2149.24,1827.19,2075.29,1043989,2042.84
2024-12-22,NVDA,1960.95,2119.13,1838.71,1942.58,2646929,1918.62
2024-12-23,NVDA,1986.79,2221.61,1979.91,2071.38,2497582,2112.17
2024-12-24,NVDA,1961.08,2109.43,1856.64,1872.37,1397788,1874.17
2024-12-25,NVDA,1987.7,2146.61,1847.16,2059.38,9440214,2024.97
2024-12-26,NVDA,2095.69,2109.45,2000.66,2008.92,1739621,2021.76
2024-12-27,NVDA,2226.1,2289.34,2061.93,2256.64,7226286,2236.05
2024-12-28,NVDA,2342.98,2511.08,2190.89,2396.02,3778526,2356.4
2024-12-29,NVDA,2436.99,2751.2,2366.77,2531.6,6485734,2507.66
2024-12-30,NVDA,2364.02,2573.7,2134.76,2439.1,9149803,2407.8
2024-12-31,NVDA,2293.39,2370.3,2233.33,2241.38,4382919,2227.55
2025-01-01,NVDA,2254.78,2387.2,2080.01,2162.42,5751511,2121.89
2025-01-02,NVDA,2282.57,2545.0,2227.4,2324.29,8125123,2299.81
2025-01-03,NVDA,2435.15,2642.82,2260.91,2352.72,9466293,2375.88
2025-01-04,NVDA,2395.46,2505.89,2099.1,2314.53,7641100,2359.52
2025-01-05,NVDA,2451.35,2700.07,2306.1,2533.43,2783426,2577.81
2025-01-06,NVDA,2331.45,2475.21,2180.76,2344.5,4123280,2343.5
2025-01-07,NVDA,2255.53,2467.6,2156.31,2353.25,3308294,2359.68
2025-01-08,NVDA,2430.41,2738.15,2197.79,2514.06,6061210,2478.02
2025-01-09,NVDA,2444.54,2497.24,2229.24,2376.24,8853075,2390.46
2025-01-10,NVDA,2370.79,2579.84,2203.26,2437.4,7605329,2413.14
2025-01-11,NVDA,2325.02,2529.39,2291.59,2316.85,7491751,2361.27
2025-01-12,NVDA,2236.84,2290.67,2205.41,2238.3,1592324,2266.04
2025-01-13,NVDA,2411.34,2538.66,2394.03,2424.94,9127820,2411.34
2025-01-14,NVDA,2378.27,2603.6,2242.8,2311.42,5494824,2342.96
2025-01-15,NVDA,2371.48,2501.11,2216.81,2270.93,2901908,2244.99
2025-01-16,NVDA,2253.85,2277.75,2133.66,2148.32,5227349,2182.2
2025-01-17,NVDA,2177.02,2326.77,1964.99,2102.07,8016465,2062.74
2025-01-18,NVDA,2086.18,2120.65,1886.74,2088.28,1788434,2057.16
2025-01-19,NVDA,2098.99,2309.76,1989.19,2176.38,7007979,2184.39
2025-01-20,NVDA,2070.29,2337.86,1882.87,2168.55,3915524,2209.42
2025-01-21,NVDA,2000.69,2285.49,1977.28,2094.99,1715285,2124.77
2025-01-22,NVDA,2096.55,2278.84,2026.85,2174.94,6388485,2147.28
2025-01-23,NVDA,2144.66,2329.63,1953.68,2104.11,1299628,2141.73
2025-01-24,NVDA,2203.07,2460.62,2033.16,2239.56,4264783,2259.39
2025-01-25,NVDA,2128.26,2323.64,2037.67,2170.86,8359196,2133.34
2025-01-26,NVDA,2255.65,2426.02,2004.33,2187.33,2362304,2164.93
2025-01-27,NVDA,2301.45,2398.77,2241.2,2292.76,2591007,2273.4
2025-01-28,NVDA,2475.68,2724.57,2386.28,2597.46,2653023,2636.83
2025-01-29,NVDA,2574.24,2893.14,2492.44,2664.82,6137842,2710.44
2025-01-30,NVDA,2512.26,2675.3,2346.08,2482.19,4399082,2510.08
2025-01-31,NVDA,2673.73,2744.91,2520.28,2709.95,1621358,2711.99
2025-02-01,NVDA,2874.03,3142.15,2757.77,2875.79,5183700,2823.99
2025-02-02,NVDA,2756.73,2857.28,2436.09,2658.85,6636021,2643.05
2025-02-03,NVDA,2945.71,3079.59,2642.2,2920.18,3337050,2964.08
2025-02-04,NVDA,3069.16,3421.33,3063.4,3150.98,5575025,3125.12
2025-02-05,NVDA,3113.8,3298.37,2974.51,3149.47,6527416,3182.68
2025-02-06,NVDA,3289.77,3593.93,2964.82,3234.01,8713243,3242.49
2025-02-07,NVDA,3212.4,3296.41,3099.55,3172.17,5291574,3153.08
2025-02-08,NVDA,3291.48,3571.98,3225.34,3247.86,8996768,3193.31
2025-02-09,NVDA,3512.74,3552.87,3374.26,3526.53,4117351,3520.81
2025-02-10,NVDA,3768.89,4217.86,3767.23,3902.55,2493837,3894.57
2025-02-11,NVDA,3591.36,3765.32,3358.25,3502.4,7728042,3497.34
2025-02-12,NVDA,3491.15,3807.85,3198.5,3340.6,5859498,3353.77
2025-02-13,NVDA,3601.8,3679.61,3486.53,3593.43,9834224,3619.03
2025-02-14,NVDA,3697.69,3706.98,3645.32,3697.06,9356882,3725.8
2025-02-15,NVDA,3906.55,4092.74,3598.71,3875.69,1047843,3936.79
2025-02-16,NVDA,3915.86,3929.76,3578.8,3875.38,2047224,3902.8
2025-02-17,NVDA,4064.59,4371.57,3788.14,4256.39,1862227,4340.03
2025-02-18,NVDA,3907.51,4337.21,3664.24,4032.5,9836079,3997.58
2025-02-19,NVDA,4104.82,4333.2,3713.21,4136.1,1771356,4174.48
2025-02-20,NVDA,4029.69,4174.73,3697.09,3936.05,7877550,3965.0
2025-02-21,NVDA,4138.17,4318.09,3831.5,4295.02,8764714,4325.77
2025-02-22,NVDA,4101.46,4625.51,3861.27,4299.04,8052223,4374.72
2025-02-23,NVDA,4178.69,4489.8,3984.31,4332.71,9147698,4387.57
2025-02-24,NVDA,4402.64,4429.02,3899.99,4245.4,6278110,4252.68
2025-02-25,NVDA,4655.8,5147.4,4479.11,4848.6,4561699,4890.14
2025-02-26,NVDA,4733.89,4800.01,4417.34,4534.62,9023160,4507.57
2025-02-27,NVDA,4852.32,5586.73,4692.57,5080.99,8407558,4999.39
2025-02-28,NVDA,4907.96,4909.0,4576.74,4702.41,8620146,4702.81
2025-03-01,NVDA,5014.85,5173.14,4597.88,4799.31,1295545,4893.71
2025-03-02,NVDA,4943.89,5245.16,4586.81,5101.44,5991588,5074.8
2025-03-03,NVDA,5185.19,5457.47,4594.91,5047.3,4813622,5015.31
2025-03-04,NVDA,4972.21,4992.4,4727.22,4830.26,3116040,4926.41
2025-03-05,NVDA,4750.05,4848.1,4519.46,4675.24,4089322,4704.91
2025-03-06,NVDA,4549.17,4768.98,4216.77,4621.12,1654780,4633.01
2025-03-07,NVDA,4687.08,4969.41,4662.2,4739.5,8619632,4763.43
2025-03-08,NVDA,4578.86,4927.06,4335.84,4739.54,4143328,4781.67
2025-03-09,NVDA,4649.04,4872.45,4619.71,4870.71,1165655,4933.66
2025-03-10,NVDA,4810.86,5273.52,4610.27,4690.17,6769770,4626.25
2025-03-11,NVDA,5003.68,5108.7,4880.45,5098.38,2588671,5198.84
2025-03-12,NVDA,5386.13,5588.01,5139.39,5532.89,8356416,5643.23
2025-03-13,NVDA,5793.37,5972.98,5525.88,5793.66,3562724,5780.1
2025-03-14,NVDA,5919.53,6435.45,5805.28,5975.97,7847705,5899.76
2025-03-15,NVDA,5699.0,6167.57,4980.0,5482.85,2961698,5454.9
2025-03-16,NVDA,5717.0,5962.99,5695.97,5898.96,9437412,5822.28
2025-03-17,NVDA,5776.5,6025.51,5503.07,5792.7,9649964,5787.21
2025-03-18,NVDA,4802.71,5248.41,4302.84,4765.07,5722979,4688.71
2025-03-19,NVDA,4888.08,5418.28,4615.02,5010.55,7084470,4974.35
2025-03-20,NVDA,5169.34,5262.56,4824.22,4921.91,7714519,4868.99
2025-03-21,NVDA,5154.15,5667.48,4772.59,4988.27,5853585,4928.57
2025-03-22,NVDA,5558.9,5925.63,5085.4,5425.55,6474802,5339.29
2025-03-23,NVDA,5647.83,5949.19,5228.13,5403.92,4518013,5302.63
2025-03-24,NVDA,5847.59,6134.73,5566.69,5861.22,2737909,5939.23
2025-03-25,NVDA,5989.39,6867.67,5552.07,6276.43,7921095,6388.41
2025-03-26,NVDA,6044.87,6249.21,5915.06,6074.98,1141220,5995.22
2025-03-27,NVDA,5993.16,6875.53,5770.33,6259.3,9428506,6321.13
2025-03-28,NVDA,6200.76,6657.96,5922.59,5923.82,7669025,6040.48
2025-03-29,NVDA,6604.36,7050.79,6376.56,6666.54,5919310,6725.14
2025-03-30,NVDA,6699.64,7375.92,6109.79,6856.92,1670251,6747.29
2025-03-31,NVDA,6746.91,7517.74,6738.06,6853.86,3350283,6733.99
2025-04-01,NVDA,7123.19,7580.67,6568.78,7007.94,7029896,7130.96
2025-04-02,NVDA,7424.59,7897.25,6968.31,7708.36,6615256,7785.76
2025-04-03,NVDA,7364.64,7452.16,6952.16,7025.88,6387033,7107.04
2025-04-04,NVDA,7450.33,7687.82,7187.39,7209.68,5674027,7140.39
2025-04-05,NVDA,7314.47,7853.08,6856.01,7109.93,4247807,7215.63
2025-04-06,NVDA,6970.79,7225.01,6123.99,6792.1,2336115,6687.45
2025-04-07,NVDA,6748.76,7052.01,6402.78,6670.49,7194160,6608.68
2025-04-08,NVDA,6492.37,6950.87,6471.64,6595.54,4201497,6717.24
2025-04-09,NVDA,6169.63,6400.99,5545.61,5926.26,8819303,6012.54
2025-04-10,NVDA,6399.89,6419.32,6219.26,6367.89,9326110,6330.71
2025-04-11,NVDA,6463.78,7119.16,6156.35,6540.94,3527577,6545.37
2025-04-12,NVDA,6661.7,6972.43,6070.15,6770.53,4597020,6779.34
2025-04-13,NVDA,6611.5,6757.08,6379.88,6528.29,8019790,6651.82
2025-04-14,NVDA,6575.7,7168.19,5994.77,6437.61,5719269,6550.96
2025-04-15,NVDA,6610.61,6853.89,5886.36,6527.68,7220013,6606.4
2025-04-16,NVDA,7066.15,7526.91,7055.15,7160.58,5777137,7274.7
2025-04-17,NVDA,7504.19,7669.91,6718.2,7266.68,2158331,7242.38
2025-04-18,NVDA,7179.48,7893.17,6968.25,7304.26,7474762,7308.09
2025-04-19,NVDA,7281.1,7982.54,7243.86,7376.24,8841617,7515.61
2025-04-20,NVDA,7316.89,7942.78,6530.8,7148.49,9022350,7234.77
2025-04-21,NVDA,7365.75,7692.53,6847.53,7095.64,4380663,7153.58
2025-04-22,NVDA,7447.16,7862.82,7243.45,7479.14,7829654,7349.77
2025-04-23,NVDA,7263.83,7964.49,6601.01,7424.21,9391881,7316.27
2025-04-24,NVDA,7612.63,7785.51,6820.45,7445.4,7181080,7530.18
2025-04-25,NVDA,7372.4,7807.46,6531.43,7020.58,5013905,6999.54
2025-04-26,NVDA,6369.28,6499.52,5874.43,6312.23,3503503,6257.96
2025-04-27,NVDA,6757.82,6786.43,6270.43,6655.87,5848693,6673.94
2025-04-28,NVDA,6992.28,7593.84,6463.46,7108.32,2429338,7069.16
2025-04-29,NVDA,6941.48,7905.85,6770.36,7274.48,6941673,7225.42
2025-04-30,NVDA,7330.96,7809.47,7266.42,7526.59,9870883,7428.42
2025-05-01,NVDA,6977.53,7098.22,6502.67,6830.08,3533134,6896.5
2025-05-02,NVDA,6871.22,7413.79,6164.22,6842.03,5411971,6828.27
2025-05-03,NVDA,7392.51,7968.71,7151.8,7410.96,2570146,7278.01
2025-05-04,NVDA,6488.66,6676.13,6329.84,6400.43,9410580,6501.94
2025-05-05,NVDA,6991.42,7061.71,6199.39,6801.04,9435443,6786.0
2025-05-06,NVDA,7017.68,7222.39,6613.87,6756.74,1039743,6817.19
2025-05-07,NVDA,7258.78,7572.95,6577.4,7210.19,2089718,7112.31
2025-05-08,NVDA,7563.19,8424.62,7436.68,7697.84,3180021,7672.83
2025-05-09,NVDA,7475.41,8175.17,6777.91,7576.5,7823684,7501.31
2025-05-10,NVDA,7376.37,8136.08,6658.15,7409.77,2931148,7285.1
2025-05-11,NVDA,7261.99,7649.78,7046.5,7596.39,6863070,7619.96
2025-05-12,NVDA,7826.99,8445.25,7657.14,7783.16,5427253,7884.07
2025-05-13,NVDA,8105.11,8428.38,7393.45,8054.05,9370593,7931.33
2025-05-14,NVDA,7953.7,8777.78,7423.78,8320.88,9820065,8243.32
2025-05-15,NVDA,7890.99,8242.03,7183.9,8173.97,9218242,8327.97
2025-05-16,NVDA,7503.8,7652.83,6722.42,7187.04,9015790,7139.21
2025-05-17,NVDA,7840.79,8288.75,7377.64,7638.78,8493194,7536.57
2025-05-18,NVDA,7632.08,8019.87,7299.51,7760.03,9299681,7775.63
2025-05-19,NVDA,7912.91,8220.29,7453.2,7717.73,3624461,7566.94
2025-05-20,NVDA,7529.34,8121.72,6574.61,7303.71,3602838,7263.32
2025-05-21,NVDA,8121.47,8217.76,8115.18,8182.03,6852696,8211.19
2025-05-22,NVDA,8374.88,8830.2,8168.3,8376.82,8696146,8284.2
2025-05-23,NVDA,8121.43,8979.97,8079.58,8300.13,1195966,8225.39
2025-05-24,NVDA,7817.96,8347.74,6824.17,7447.6,3225550,7519.94
2025-05-25,NVDA,8101.4,8778.35,7757.15,8174.68,7798414,8145.27
2025-05-26,NVDA,8455.95,8903.17,8093.94,8286.74,1928570,8150.96
2025-05-27,NVDA,8750.72,8776.55,8339.65,8661.52,2545473,8603.46
2025-05-28,NVDA,8928.68,9797.13,8500.5,9052.55,2351461,8919.66
2025-05-29,NVDA,8863.45,9936.86,8207.5,9173.63,5123538,9106.79
2025-05-30,NVDA,9529.65,9717.78,9240.25,9667.37,7088406,9560.27
2025-05-31,NVDA,9561.31,10183.14,9256.77,9646.68,4702067,9655.16
2025-06-01,NVDA,9975.41,10273.3,9397.29,10065.58,5820527,10262.65
2025-06-02,NVDA,10463.06,11353.27,9623.52,10500.56,9791270,10668.51
2025-06-03,NVDA,10354.51,11151.02,9976.84,10111.16,9025794,10288.8
2025-06-04,NVDA,11021.77,11172.75,9554.29,10563.0,2240214,10757.18
2025-06-05,NVDA,11203.04,11578.77,10774.17,11081.4,9923825,11035.85
2025-06-06,NVDA,10711.26,11065.96,9989.05,11053.07,5539137,10884.02
2025-06-07,NVDA,10561.99,10603.14,9313.15,10133.31,6712297,10274.91
2025-06-08,NVDA,10911.07,11871.52,10433.57,10500.96,8906060,10693.05
2025-06-09,NVDA,10747.76,11003.23,10109.23,10940.28,4773054,10737.54
2025-06-10,NVDA,11277.38,12436.35,10840.21,11382.85,1959297,11586.64
2025-06-11,NVDA,11885.96,12251.56,11879.65,11988.58,3606582,11985.96
2025-06-12,NVDA,12373.42,12826.65,12106.94,12517.48,2699115,12454.02
2025-06-13,NVDA,12781.72,13250.88,11841.84,13038.42,4379506,13125.57
2025-06-14,NVDA,12733.02,13059.61,11332.8,12409.35,1637649,12475.41
2025-06-15,NVDA,12343.22,13574.41,10913.05,11965.35,8103765,11841.16
2025-06-16,NVDA,12835.2,13284.46,12225.63,12774.44,6779687,12974.6
2025-06-17,NVDA,12597.3,13644.32,11820.04,13041.18,1100134,13247.56
2025-06-18,NVDA,13556.75,14226.45,13431.48,13801.27,2523317,13564.45
2025-06-19,NVDA,13073.13,13955.99,12502.16,13282.61,5337251,13487.11
2025-06-20,NVDA,13614.08,14008.11,12951.57,13582.28,6080247,13566.23
2025-06-21,NVDA,13638.97,14176.15,12448.66,13903.02,7298964,13915.22
2025-06-22,NVDA,13862.4,14982.31,12853.95,13446.61,1462547,13277.74
2025-06-23,NVDA,14263.25,14594.89,13260.84,13655.56,1120176,13399.07
2025-06-24,NVDA,15094.54,15820.99,14006.21,15126.7,8797268,15317.57
2025-06-25,NVDA,16092.52,17659.04,14599.94,16484.05,2365617,16741.52
2025-06-26,NVDA,16896.82,18094.0,15883.4,16408.05,1995045,16539.31
2025-06-27,NVDA,17868.22,18904.51,17692.25,18752.48,8685667,19073.01
2025-06-28,NVDA,17025.9,17781.06,16023.43,16748.51,2757372,16604.32
2025-06-29,NVDA,17355.28,18801.69,15972.1,17885.79,6630571,18145.94
2025-06-30,NVDA,18442.79,19630.79,17256.72,18678.31,5573776,18964.75
2025-07-01,NVDA,18174.03,20704.62,17477.69,19068.71,8539030,19030.43
2025-07-02,NVDA,19182.64,20740.72,19161.74,19406.71,3331911,19594.18
2025-07-03,NVDA,20440.23,21404.98,18564.54,20335.08,4008437,20408.17
2025-07-04,NVDA,19955.19,20556.17,18085.46,19649.28,6737069,19437.02
2025-07-05,NVDA,20606.51,22349.03,20313.89,20729.54,2653686,20327.81
2025-07-06,NVDA,21178.96,21412.54,20378.05,21029.87,6606011,20842.64
2025-07-07,NVDA,20175.22,22674.23,18893.71,20746.96,3903698,20698.71
2025-07-08,NVDA,21498.38,22902.48,21067.39,22119.57,7342592,22393.97
2025-07-09,NVDA,21661.76,24778.89,21523.56,22581.55,4896933,22857.71
2025-07-10,NVDA,22629.93,23614.71,21391.15,23331.28,1008830,23399.71
2025-07-11,NVDA,24098.21,24412.39,22435.08,22946.47,3076749,22874.99
2025-07-12,NVDA,24010.22,26231.69,22918.36,23965.38,2515382,23800.46
