date,customer_id,customer_age,customer_gender,category,product,region,channel,quantity,unit_price,discount,total_price,profit_margin
2024-12-08,CUST35350,58,Other,Beauty,Hair Products,Asia,Marketplace,1,119.12,29.1,84.48,0.12
2024-12-08,CUST36443,59,Male,Beauty,Nail Polish,South America,Retail,2,727.43,2.1,1424.5,0.37
2024-12-08,CUST88526,55,Other,Electronics,iPad,Europe,Social Media,2,927.33,13.8,1598.81,0.4
2024-12-08,CUST99050,75,Other,Beauty,Skincare Set,Africa,Retail,5,37.16,18.1,152.15,0.2
2024-12-08,CUST29692,38,Male,Home & Garden,Coffee Maker,North America,Marketplace,1,299.47,7.2,278.0,0.18
2024-12-09,CUST26492,75,Female,Clothing,Zara Dress,South America,Social Media,5,192.38,21.3,757.49,0.15
2024-12-09,CUST23678,45,Female,Automotive,Accessories,Asia,Mobile App,5,479.77,12.6,2097.57,0.17
2024-12-09,CUST69678,70,Other,Toys,Puzzles,Africa,Retail,5,335.5,19.1,1356.91,0.28
2024-12-09,CUST26822,57,Female,Electronics,AirPods,Africa,Retail,5,366.82,21.2,1445.87,0.39
2024-12-09,CUST75705,57,Other,Beauty,Skincare Set,South America,Marketplace,5,297.12,10.3,1331.98,0.11
2024-12-09,CUST19998,47,Female,Home & Garden,Garden Tools,Australia,Retail,3,377.38,27.8,817.88,0.13
2024-12-09,CUST42731,64,Female,Books,Web Development,South America,Mobile App,5,817.73,20.6,3247.71,0.12
2024-12-09,CUST74553,39,Male,Toys,Board Games,Australia,Mobile App,2,211.73,28.5,302.63,0.32
2024-12-09,CUST29936,37,Male,Sports,Running Shoes,South America,Online,2,906.29,20.4,1443.21,0.29
2024-12-09,CUST58975,70,Other,Books,Machine Learning,South America,Social Media,2,863.4,5.5,1632.47,0.38
2024-12-09,CUST43138,39,Female,Electronics,Sony Headphones,Australia,Social Media,2,576.12,10.4,1032.41,0.29
2024-12-09,CUST10639,75,Male,Electronics,MacBook Pro,Europe,Mobile App,4,782.76,17.9,2570.13,0.39
2024-12-09,CUST22189,62,Female,Clothing,Uniqlo Sweater,Africa,Mobile App,2,497.74,10.4,892.03,0.16
2024-12-09,CUST57569,69,Other,Beauty,Nail Polish,Africa,Social Media,3,390.42,3.9,1125.67,0.13
2024-12-10,CUST52217,24,Female,Home & Garden,Garden Tools,Australia,Online,1,141.3,0.3,140.89,0.32
2024-12-10,CUST78740,46,Female,Books,Web Development,Africa,Marketplace,3,471.63,19.8,1134.35,0.28
2024-12-10,CUST45641,56,Female,Automotive,Tools,Africa,Retail,5,612.11,23.0,2355.32,0.15
2024-12-10,CUST15681,28,Other,Books,Machine Learning,Australia,Marketplace,1,840.67,28.6,600.54,0.34
2024-12-10,CUST62191,45,Other,Clothing,Uniqlo Sweater,Europe,Social Media,4,707.67,16.6,2361.78,0.13
2024-12-10,CUST30180,43,Other,Automotive,Tools,South America,Online,4,109.73,11.9,386.53,0.11
2024-12-10,CUST37425,44,Male,Books,Data Science Guide,North America,Marketplace,4,400.7,3.2,1551.66,0.12
2024-12-10,CUST19300,53,Male,Electronics,iPad,Australia,Social Media,5,849.12,2.0,4160.64,0.37
2024-12-10,CUST45667,29,Male,Toys,Action Figures,Australia,Retail,2,884.66,24.6,1334.26,0.1
2024-12-10,CUST76662,22,Female,Books,Data Science Guide,Africa,Marketplace,4,548.07,25.8,1626.7,0.14
2024-12-10,CUST63016,70,Female,Toys,LEGO Set,Europe,Online,3,140.07,13.4,363.97,0.23
2024-12-10,CUST94374,65,Other,Clothing,Nike Shoes,Europe,Marketplace,5,619.41,19.0,2507.2,0.36
2024-12-11,CUST68702,72,Male,Beauty,Perfume,Asia,Retail,2,173.07,18.6,281.91,0.3
2024-12-11,CUST90204,57,Male,Home & Garden,Lighting,North America,Retail,2,864.27,13.6,1493.08,0.12
2024-12-11,CUST97630,25,Female,Automotive,Car Parts,Africa,Marketplace,4,759.94,24.7,2287.96,0.11
2024-12-11,CUST14730,62,Female,Toys,LEGO Set,Australia,Social Media,2,512.84,6.5,959.24,0.2
2024-12-11,CUST96578,67,Male,Automotive,Maintenance Kits,Asia,Online,4,408.3,5.0,1551.55,0.22
2024-12-11,CUST34402,20,Female,Beauty,Makeup Kit,Australia,Marketplace,1,844.03,21.5,662.85,0.24
2024-12-11,CUST16553,71,Female,Clothing,Levi's Jeans,Asia,Marketplace,3,335.44,28.5,719.96,0.1
2024-12-12,CUST44126,34,Female,Automotive,Maintenance Kits,South America,Social Media,5,571.06,11.1,2539.57,0.37
2024-12-12,CUST14291,24,Male,Home & Garden,Garden Tools,Australia,Mobile App,3,413.26,29.6,873.2,0.29
2024-12-12,CUST36670,70,Other,Beauty,Perfume,North America,Online,5,635.87,9.8,2868.61,0.22
2024-12-12,CUST80076,28,Female,Electronics,iPhone 15,Europe,Social Media,2,818.79,1.5,1612.96,0.28
2024-12-12,CUST41857,51,Female,Books,AI Basics,Australia,Retail,5,352.68,27.1,1285.62,0.24
2024-12-12,CUST21797,22,Female,Electronics,Samsung TV,Asia,Social Media,1,528.45,0.0,528.31,0.37
2024-12-12,CUST53869,51,Other,Beauty,Perfume,Asia,Marketplace,1,895.81,24.1,679.99,0.35
2024-12-12,CUST37265,36,Female,Automotive,Car Parts,Africa,Online,4,836.24,26.0,2476.19,0.18
2024-12-13,CUST28958,23,Female,Electronics,Apple Watch,Europe,Online,2,739.46,24.9,1110.65,0.33
2024-12-13,CUST55407,46,Other,Clothing,Adidas Jacket,North America,Mobile App,5,133.1,16.9,552.79,0.16
2024-12-13,CUST59806,69,Other,Beauty,Perfume,Europe,Mobile App,2,102.29,8.1,188.02,0.15
2024-12-13,CUST72279,60,Female,Sports,Basketball,Africa,Social Media,4,953.94,20.2,3045.53,0.33
2024-12-13,CUST48861,24,Male,Toys,Action Figures,Australia,Mobile App,2,122.76,25.9,181.95,0.28
2024-12-13,CUST48690,68,Female,Electronics,Samsung TV,Africa,Online,2,360.78,29.7,507.4,0.17
2024-12-13,CUST84872,56,Male,Toys,LEGO Set,North America,Retail,1,103.44,5.5,97.77,0.25
2024-12-13,CUST38833,31,Female,Automotive,Tools,Asia,Retail,4,497.38,8.0,1830.47,0.31
2024-12-13,CUST59752,61,Other,Home & Garden,Lighting,Africa,Marketplace,1,770.82,13.4,667.29,0.28
2024-12-14,CUST14944,46,Female,Books,AI Basics,Australia,Marketplace,3,103.17,6.9,288.01,0.37
2024-12-14,CUST10799,25,Other,Clothing,Adidas Jacket,Australia,Mobile App,5,473.02,16.7,1969.68,0.31
2024-12-14,CUST34599,31,Male,Home & Garden,Lighting,Europe,Social Media,4,114.38,18.5,372.82,0.2
2024-12-14,CUST32991,23,Female,Sports,Yoga Mat,Europe,Mobile App,3,40.72,19.2,98.66,0.26
2024-12-14,CUST42154,37,Other,Electronics,Apple Watch,South America,Online,2,119.0,23.6,181.8,0.37
2024-12-14,CUST72973,63,Other,Clothing,Levi's Jeans,Europe,Mobile App,2,833.65,10.3,1494.84,0.22
2024-12-14,CUST15511,42,Female,Home & Garden,Garden Tools,North America,Mobile App,3,766.8,4.2,2204.04,0.34
2024-12-14,CUST95155,46,Male,Beauty,Hair Products,Africa,Marketplace,2,129.32,2.4,252.55,0.31
2024-12-14,CUST92289,64,Female,Clothing,Levi's Jeans,Asia,Social Media,4,586.66,19.0,1900.29,0.2
2024-12-14,CUST51529,21,Other,Automotive,Accessories,Europe,Retail,2,918.75,20.1,1467.69,0.37
2024-12-14,CUST41328,37,Other,Clothing,Adidas Jacket,North America,Marketplace,1,188.93,16.4,157.91,0.31
2024-12-14,CUST53373,27,Female,Beauty,Makeup Kit,Asia,Retail,1,485.98,5.0,461.89,0.33
2024-12-14,CUST39699,27,Male,Automotive,Cleaning Products,Africa,Marketplace,1,436.13,19.1,352.68,0.32
2024-12-14,CUST76879,55,Female,Home & Garden,Kitchen Appliances,Africa,Retail,4,275.46,10.2,989.38,0.38
2024-12-14,CUST83141,45,Other,Books,AI Basics,South America,Marketplace,4,278.66,4.9,1060.34,0.15
2024-12-15,CUST65549,29,Female,Beauty,Hair Products,North America,Social Media,2,852.15,20.4,1357.16,0.31
2024-12-15,CUST84528,51,Female,Electronics,MacBook Pro,South America,Retail,2,558.17,29.3,789.08,0.4
2024-12-15,CUST91040,33,Male,Automotive,Accessories,North America,Mobile App,5,72.78,11.2,322.99,0.12
2024-12-15,CUST29218,69,Male,Books,Data Science Guide,North America,Marketplace,1,450.78,6.3,422.39,0.14
2024-12-15,CUST99273,68,Other,Beauty,Skincare Set,North America,Online,1,166.81,5.0,158.51,0.25
2024-12-15,CUST36589,27,Female,Automotive,Car Parts,Europe,Mobile App,3,604.96,9.6,1640.71,0.19
2024-12-15,CUST76490,18,Other,Sports,Tennis Racket,South America,Online,1,865.65,2.3,846.13,0.3
2024-12-15,CUST24638,64,Male,Home & Garden,Furniture,South America,Online,1,862.71,3.2,835.32,0.14
2024-12-15,CUST12840,36,Male,Automotive,Accessories,Australia,Social Media,4,556.23,7.0,2069.39,0.21
2024-12-15,CUST98280,45,Other,Sports,Gym Equipment,South America,Mobile App,2,56.55,16.4,94.52,0.3
2024-12-15,CUST11363,62,Male,Toys,Board Games,Asia,Mobile App,2,827.46,18.7,1345.55,0.38
2024-12-15,CUST87621,45,Male,Books,AI Basics,South America,Social Media,5,824.03,1.1,4074.4,0.36
2024-12-15,CUST30296,47,Female,Books,Python Programming,Africa,Social Media,5,886.89,19.0,3593.45,0.2
2024-12-15,CUST47410,43,Male,Automotive,Car Parts,Australia,Mobile App,4,568.2,26.5,1670.85,0.12
2024-12-16,CUST60304,58,Female,Electronics,AirPods,North America,Social Media,4,860.89,1.8,3381.58,0.34
2024-12-16,CUST75250,55,Other,Electronics,Samsung TV,Africa,Social Media,4,971.69,7.6,3590.74,0.16
2024-12-16,CUST29056,41,Other,Beauty,Hair Products,South America,Retail,1,268.2,23.4,205.48,0.15
2024-12-16,CUST33456,18,Other,Electronics,iPad,Australia,Online,3,542.73,28.3,1167.3,0.13
2024-12-16,CUST26769,42,Female,Sports,Running Shoes,South America,Marketplace,1,677.99,16.4,566.58,0.32
2024-12-16,CUST72493,20,Male,Books,Data Science Guide,Australia,Mobile App,4,775.75,28.0,2235.71,0.35
2024-12-17,CUST90049,52,Other,Automotive,Tools,Asia,Retail,3,509.09,8.6,1396.16,0.34
2024-12-17,CUST39787,48,Female,Sports,Gym Equipment,Africa,Retail,1,666.44,29.4,470.72,0.37
2024-12-17,CUST14162,19,Female,Sports,Gym Equipment,Asia,Retail,1,53.99,20.9,42.72,0.33
2024-12-17,CUST89446,37,Other,Books,Python Programming,North America,Retail,4,886.0,11.3,3145.28,0.39
2024-12-17,CUST34881,53,Male,Clothing,H&M Shirt,Africa,Social Media,3,741.32,23.4,1702.52,0.33
2024-12-17,CUST92488,53,Male,Books,Data Science Guide,Asia,Social Media,5,702.69,2.2,3436.01,0.39
2024-12-17,CUST91112,55,Female,Clothing,Uniqlo Sweater,Asia,Social Media,2,352.45,2.1,690.2,0.1
2024-12-17,CUST54445,23,Female,Beauty,Makeup Kit,North America,Mobile App,5,199.26,27.2,725.41,0.25
2024-12-17,CUST90735,65,Male,Sports,Yoga Mat,South America,Mobile App,4,818.91,1.1,3240.34,0.33
2024-12-17,CUST55044,55,Male,Books,Web Development,North America,Social Media,1,406.86,8.1,373.87,0.33
2024-12-18,CUST32155,75,Female,Sports,Basketball,South America,Social Media,4,787.83,27.6,2280.07,0.36
2024-12-18,CUST17331,47,Other,Toys,Action Figures,North America,Retail,2,39.07,25.4,58.32,0.37
2024-12-18,CUST11383,67,Other,Clothing,Levi's Jeans,Australia,Retail,1,406.52,20.9,321.6,0.25
2024-12-18,CUST35086,54,Female,Home & Garden,Furniture,Asia,Retail,4,437.41,3.6,1686.28,0.12
2024-12-18,CUST16446,53,Other,Electronics,Sony Headphones,Africa,Retail,2,684.55,27.2,997.35,0.34
2024-12-18,CUST27338,53,Male,Sports,Gym Equipment,Asia,Mobile App,1,318.21,18.7,258.66,0.18
2024-12-18,CUST47343,56,Male,Home & Garden,Furniture,Europe,Mobile App,3,576.85,13.1,1503.4,0.3
2024-12-18,CUST59996,59,Male,Automotive,Cleaning Products,Australia,Online,4,431.25,28.9,1225.72,0.3
2024-12-18,CUST73731,74,Other,Beauty,Makeup Kit,Europe,Online,4,75.15,15.7,253.26,0.27
2024-12-18,CUST46557,71,Male,Clothing,Adidas Jacket,Europe,Online,1,785.52,4.1,753.47,0.35
2024-12-18,CUST93707,26,Female,Sports,Tennis Racket,North America,Social Media,2,604.21,4.2,1157.24,0.32
2024-12-18,CUST31014,51,Female,Automotive,Accessories,North America,Online,3,12.23,2.5,35.75,0.29
2024-12-18,CUST95053,21,Other,Beauty,Skincare Set,South America,Marketplace,5,58.51,23.6,223.48,0.19
2024-12-18,CUST73240,28,Female,Automotive,Tools,Europe,Social Media,1,951.54,26.1,703.24,0.12
2024-12-19,CUST68360,70,Male,Home & Garden,Furniture,North America,Social Media,1,251.24,20.4,200.07,0.12
2024-12-19,CUST27161,20,Female,Sports,Yoga Mat,Africa,Mobile App,2,602.38,6.6,1124.76,0.33
2024-12-19,CUST65071,20,Male,Clothing,Nike Shoes,Africa,Online,5,851.34,3.7,4101.24,0.14
2024-12-19,CUST37758,49,Other,Sports,Basketball,Asia,Mobile App,4,597.21,29.4,1687.5,0.18
2024-12-19,CUST59707,53,Male,Clothing,Zara Dress,Africa,Online,4,206.68,28.6,589.94,0.25
2024-12-19,CUST81436,60,Other,Beauty,Nail Polish,Africa,Marketplace,3,623.53,24.3,1415.29,0.21
2024-12-19,CUST46179,26,Female,Books,Machine Learning,North America,Online,1,469.65,26.9,343.4,0.33
2024-12-19,CUST22032,53,Other,Automotive,Maintenance Kits,Europe,Marketplace,4,250.73,6.7,935.62,0.26
2024-12-19,CUST63307,46,Female,Sports,Tennis Racket,Africa,Retail,4,382.27,19.8,1226.36,0.17
2024-12-19,CUST12540,35,Female,Sports,Gym Equipment,Europe,Marketplace,5,168.91,2.4,824.14,0.26
2024-12-19,CUST85597,51,Male,Books,Python Programming,Africa,Online,3,657.66,3.5,1904.03,0.29
2024-12-19,CUST29495,52,Female,Electronics,Sony Headphones,South America,Online,1,78.46,22.6,60.75,0.39
2024-12-19,CUST41200,23,Male,Books,Data Science Guide,South America,Social Media,1,289.76,14.2,248.51,0.1
2024-12-20,CUST16154,57,Female,Automotive,Accessories,Africa,Social Media,4,575.64,16.1,1930.71,0.37
2024-12-20,CUST73112,39,Male,Clothing,Nike Shoes,Europe,Retail,3,839.96,1.0,2494.69,0.19
2024-12-20,CUST21178,50,Other,Electronics,iPhone 15,Asia,Mobile App,2,326.72,0.6,649.56,0.31
2024-12-20,CUST68587,73,Male,Toys,Educational Toys,Africa,Online,5,107.97,15.7,455.08,0.26
2024-12-20,CUST97603,35,Female,Automotive,Cleaning Products,Australia,Marketplace,2,227.84,1.5,448.8,0.14
2024-12-20,CUST18618,32,Other,Electronics,iPhone 15,South America,Social Media,5,265.12,11.0,1180.0,0.3
2024-12-20,CUST14489,23,Female,Electronics,Apple Watch,Europe,Marketplace,1,447.93,19.8,359.2,0.19
2024-12-20,CUST78015,61,Other,Clothing,H&M Shirt,North America,Mobile App,2,862.44,5.6,1628.33,0.23
2024-12-20,CUST46179,26,Other,Electronics,MacBook Pro,Africa,Social Media,1,831.86,6.9,774.55,0.14
2024-12-20,CUST79471,56,Male,Automotive,Maintenance Kits,Australia,Mobile App,3,503.87,11.0,1344.97,0.2
2024-12-20,CUST89593,56,Female,Clothing,Adidas Jacket,South America,Online,1,169.43,4.4,161.9,0.39
2024-12-20,CUST99120,62,Male,Sports,Gym Equipment,North America,Online,5,66.29,2.2,324.11,0.34
2024-12-20,CUST29249,19,Other,Books,AI Basics,Asia,Marketplace,5,891.74,24.1,3383.58,0.2
2024-12-21,CUST50156,37,Other,Toys,Educational Toys,South America,Online,5,101.57,8.3,465.53,0.21
2024-12-21,CUST56067,35,Other,Beauty,Perfume,Europe,Online,3,885.62,22.2,2065.75,0.16
2024-12-21,CUST54937,39,Female,Electronics,iPhone 15,Europe,Social Media,5,843.22,17.6,3474.77,0.25
2024-12-21,CUST81059,46,Male,Books,AI Basics,South America,Social Media,3,854.7,6.3,2402.26,0.18
2024-12-21,CUST87222,46,Female,Sports,Gym Equipment,Asia,Marketplace,2,530.67,19.1,858.59,0.13
2024-12-21,CUST47711,44,Female,Clothing,Uniqlo Sweater,Australia,Mobile App,1,766.13,6.8,714.16,0.27
2024-12-21,CUST58552,61,Female,Home & Garden,Kitchen Appliances,Europe,Marketplace,3,691.91,0.6,2063.88,0.37
2024-12-21,CUST24145,68,Male,Clothing,Nike Shoes,South America,Mobile App,1,458.05,27.0,334.23,0.28
2024-12-21,CUST99298,49,Other,Clothing,Uniqlo Sweater,Australia,Retail,5,136.16,4.0,653.42,0.28
2024-12-21,CUST35076,54,Male,Home & Garden,Lighting,North America,Marketplace,2,163.02,25.3,243.44,0.11
2024-12-21,CUST48179,47,Other,Home & Garden,Kitchen Appliances,Asia,Online,1,723.06,17.2,598.53,0.12
2024-12-21,CUST36518,40,Female,Clothing,Zara Dress,Australia,Online,3,202.24,20.6,481.62,0.37
2024-12-21,CUST37648,23,Other,Electronics,iPhone 15,North America,Online,3,142.01,21.8,333.34,0.2
2024-12-22,CUST53120,44,Male,Books,Machine Learning,Europe,Social Media,1,295.23,24.1,223.94,0.33
2024-12-22,CUST56413,72,Female,Automotive,Cleaning Products,North America,Online,5,127.98,20.8,506.63,0.18
2024-12-22,CUST72085,23,Other,Beauty,Makeup Kit,North America,Online,5,337.38,26.0,1247.83,0.19
2024-12-22,CUST65029,67,Female,Sports,Tennis Racket,South America,Retail,2,220.52,14.9,375.42,0.25
2024-12-22,CUST52412,57,Female,Beauty,Nail Polish,Europe,Social Media,4,876.22,25.3,2616.94,0.15
2024-12-22,CUST48995,34,Other,Automotive,Accessories,Australia,Online,1,121.3,29.8,85.15,0.16
2024-12-23,CUST38529,61,Other,Electronics,MacBook Pro,Asia,Online,4,478.58,13.7,1651.33,0.31
2024-12-23,CUST63777,65,Other,Clothing,H&M Shirt,Asia,Social Media,2,433.52,28.8,617.16,0.29
2024-12-23,CUST35308,36,Female,Books,Python Programming,Asia,Online,3,652.05,13.1,1699.18,0.21
2024-12-23,CUST19877,74,Other,Sports,Gym Equipment,South America,Social Media,4,484.91,4.8,1846.66,0.28
2024-12-23,CUST64563,19,Other,Sports,Basketball,Africa,Online,4,126.11,14.7,430.25,0.28
2024-12-23,CUST40760,58,Male,Toys,Educational Toys,Africa,Online,5,748.35,18.6,3046.94,0.33
2024-12-23,CUST41441,74,Other,Books,Web Development,Australia,Online,2,232.4,28.3,333.19,0.26
2024-12-23,CUST62941,33,Other,Clothing,Nike Shoes,Africa,Marketplace,4,814.97,10.8,2907.16,0.39
2024-12-24,CUST58960,44,Male,Books,Machine Learning,North America,Social Media,2,551.13,15.1,935.77,0.11
2024-12-24,CUST91791,21,Female,Automotive,Accessories,South America,Marketplace,4,61.25,28.4,175.36,0.17
2024-12-24,CUST35968,45,Female,Sports,Running Shoes,Europe,Retail,4,807.43,4.3,3089.35,0.22
2024-12-24,CUST26258,28,Male,Clothing,H&M Shirt,Asia,Marketplace,4,778.39,19.6,2502.35,0.13
2024-12-24,CUST51863,24,Female,Electronics,iPad,Asia,Social Media,1,518.64,10.3,464.97,0.19
2024-12-24,CUST29096,59,Other,Toys,Educational Toys,North America,Marketplace,3,686.52,22.1,1603.75,0.14
2024-12-24,CUST53699,18,Female,Sports,Tennis Racket,Asia,Retail,1,858.11,8.3,786.67,0.19
2024-12-25,CUST38428,29,Other,Books,Data Science Guide,Asia,Social Media,2,385.98,5.2,731.96,0.2
2024-12-25,CUST78468,64,Male,Clothing,Adidas Jacket,Australia,Retail,1,960.42,3.0,932.01,0.25
2024-12-25,CUST46765,51,Other,Sports,Yoga Mat,Australia,Marketplace,4,947.28,18.5,3087.78,0.36
2024-12-25,CUST13138,75,Female,Toys,Board Games,South America,Marketplace,2,277.33,12.7,484.12,0.19
2024-12-25,CUST28013,67,Male,Automotive,Maintenance Kits,Europe,Mobile App,4,335.17,16.2,1123.1,0.27
2024-12-25,CUST28415,54,Female,Clothing,Zara Dress,Africa,Social Media,5,274.31,2.8,1333.23,0.32
2024-12-25,CUST83924,47,Other,Books,Machine Learning,South America,Online,3,91.2,19.8,219.36,0.13
2024-12-25,CUST87360,67,Female,Home & Garden,Garden Tools,Africa,Online,1,312.19,25.1,233.74,0.16
2024-12-25,CUST63660,54,Male,Sports,Tennis Racket,Asia,Social Media,4,873.87,21.8,2734.87,0.16
2024-12-25,CUST83374,29,Other,Clothing,Adidas Jacket,North America,Marketplace,3,775.75,27.3,1691.71,0.2
2024-12-25,CUST58480,24,Other,Clothing,Levi's Jeans,South America,Marketplace,1,329.84,16.9,274.19,0.34
2024-12-25,CUST46935,22,Other,Beauty,Perfume,Africa,Mobile App,3,190.82,1.8,562.16,0.33
2024-12-25,CUST25633,49,Male,Beauty,Makeup Kit,Australia,Marketplace,1,98.11,22.4,76.1,0.23
2024-12-25,CUST99726,64,Other,Sports,Running Shoes,Africa,Online,5,185.93,17.5,767.03,0.12
2024-12-25,CUST42174,30,Male,Electronics,Samsung TV,South America,Mobile App,2,380.88,6.6,711.53,0.32
2024-12-26,CUST39060,19,Other,Automotive,Accessories,Australia,Marketplace,3,302.26,13.9,780.35,0.25
2024-12-26,CUST64598,31,Female,Books,AI Basics,Australia,Retail,5,317.58,8.7,1448.94,0.32
2024-12-26,CUST48029,56,Male,Electronics,iPhone 15,Europe,Mobile App,1,30.7,16.9,25.51,0.12
2024-12-26,CUST12304,60,Female,Books,Machine Learning,Africa,Mobile App,1,787.49,15.3,666.94,0.12
2024-12-26,CUST85736,65,Male,Home & Garden,Coffee Maker,Australia,Retail,2,486.64,21.8,761.58,0.38
2024-12-26,CUST67502,32,Other,Electronics,AirPods,Europe,Online,3,941.99,18.2,2312.25,0.31
2024-12-26,CUST93526,39,Male,Clothing,Adidas Jacket,Australia,Retail,3,534.6,3.2,1552.99,0.36
2024-12-26,CUST43496,72,Female,Automotive,Car Parts,North America,Retail,4,739.35,6.2,2775.22,0.14
2024-12-26,CUST47011,45,Male,Sports,Basketball,South America,Social Media,4,482.72,15.4,1633.35,0.34
2024-12-27,CUST76714,65,Female,Beauty,Makeup Kit,Australia,Marketplace,1,275.34,18.7,223.82,0.13
2024-12-27,CUST79682,71,Female,Beauty,Makeup Kit,Asia,Mobile App,2,494.87,3.2,957.83,0.31
2024-12-27,CUST27101,69,Female,Toys,Educational Toys,Australia,Marketplace,2,639.7,4.6,1220.39,0.19
2024-12-27,CUST66150,53,Other,Automotive,Maintenance Kits,Europe,Online,3,23.51,10.9,62.82,0.13
2024-12-27,CUST67956,33,Other,Automotive,Tools,Europe,Social Media,4,90.67,5.2,343.85,0.19
2024-12-27,CUST51325,48,Female,Electronics,Samsung TV,South America,Online,2,314.82,24.6,474.75,0.36
2024-12-27,CUST58450,30,Other,Beauty,Nail Polish,Europe,Social Media,3,117.22,16.7,293.04,0.3
2024-12-27,CUST71606,44,Other,Clothing,Zara Dress,Australia,Marketplace,2,452.89,21.3,712.75,0.14
2024-12-27,CUST35686,44,Male,Automotive,Cleaning Products,Australia,Retail,5,46.38,11.9,204.25,0.2
2024-12-27,CUST99481,72,Other,Home & Garden,Kitchen Appliances,South America,Retail,1,16.64,1.4,16.41,0.36
2024-12-27,CUST45467,53,Other,Toys,Action Figures,Europe,Social Media,2,292.33,17.6,481.51,0.21
2024-12-27,CUST61144,28,Other,Automotive,Accessories,Africa,Mobile App,4,406.86,18.1,1332.18,0.27
2024-12-27,CUST27666,75,Male,Beauty,Hair Products,Australia,Online,3,647.02,12.8,1692.03,0.16
2024-12-27,CUST64350,29,Male,Electronics,Apple Watch,Australia,Social Media,4,359.55,18.1,1178.26,0.28
2024-12-28,CUST54753,53,Female,Sports,Running Shoes,Asia,Online,2,340.65,10.0,613.08,0.17
2024-12-28,CUST18680,56,Other,Clothing,Nike Shoes,Asia,Online,3,62.37,11.0,166.56,0.2
2024-12-28,CUST77074,67,Female,Beauty,Hair Products,Africa,Online,2,962.67,4.2,1845.38,0.2
2024-12-28,CUST22698,49,Other,Electronics,Samsung TV,Africa,Social Media,4,216.55,5.5,818.24,0.27
2024-12-28,CUST70432,39,Female,Beauty,Skincare Set,Europe,Mobile App,1,736.27,21.4,578.72,0.25
2024-12-28,CUST71379,34,Female,Home & Garden,Furniture,Africa,Online,1,658.58,1.5,648.81,0.26
2024-12-28,CUST65963,42,Female,Books,Python Programming,Europe,Social Media,3,391.84,22.7,908.95,0.21
2024-12-29,CUST37158,24,Other,Toys,Action Figures,South America,Social Media,4,583.59,26.1,1725.58,0.19
2024-12-29,CUST14456,61,Other,Beauty,Makeup Kit,Australia,Online,4,216.43,13.2,751.81,0.23
2024-12-29,CUST33641,38,Female,Automotive,Cleaning Products,Australia,Social Media,2,396.69,25.5,590.89,0.2
2024-12-29,CUST75704,45,Female,Automotive,Maintenance Kits,Asia,Mobile App,4,278.0,8.9,1013.25,0.29
2024-12-29,CUST24172,59,Other,Toys,Puzzles,Asia,Marketplace,1,852.71,5.4,807.0,0.18
2024-12-29,CUST98276,72,Female,Home & Garden,Kitchen Appliances,Asia,Retail,3,820.93,3.1,2385.29,0.39
2024-12-29,CUST41322,29,Male,Electronics,MacBook Pro,Africa,Mobile App,4,621.27,26.3,1832.72,0.14
2024-12-29,CUST60184,21,Male,Automotive,Tools,Africa,Marketplace,3,556.22,19.8,1338.27,0.36
2024-12-29,CUST35201,52,Other,Electronics,Sony Headphones,South America,Online,2,714.28,12.7,1247.4,0.11
2024-12-29,CUST78452,32,Other,Clothing,Levi's Jeans,Australia,Mobile App,5,33.69,27.0,123.04,0.35
2024-12-29,CUST97782,45,Female,Books,AI Basics,Africa,Retail,1,503.38,14.0,432.73,0.15
2024-12-29,CUST61636,25,Other,Clothing,Zara Dress,Africa,Marketplace,1,118.98,10.4,106.56,0.28
2024-12-29,CUST67446,69,Female,Clothing,H&M Shirt,Asia,Retail,4,392.35,10.5,1405.04,0.31
2024-12-30,CUST53821,74,Female,Home & Garden,Coffee Maker,Australia,Social Media,4,593.81,19.6,1910.24,0.4
2024-12-30,CUST42546,71,Other,Clothing,H&M Shirt,Europe,Mobile App,4,403.54,26.1,1193.19,0.4
2024-12-30,CUST72840,53,Other,Home & Garden,Furniture,Asia,Social Media,2,487.11,6.1,914.81,0.26
2024-12-30,CUST78752,45,Female,Electronics,AirPods,Africa,Marketplace,4,262.61,17.9,861.92,0.24
2024-12-30,CUST54580,37,Other,Toys,Puzzles,Africa,Retail,5,946.53,26.9,3457.74,0.18
2024-12-30,CUST90165,52,Other,Sports,Gym Equipment,Asia,Social Media,2,826.49,24.5,1247.82,0.1
2024-12-31,CUST39501,19,Male,Automotive,Car Parts,Africa,Social Media,4,260.22,22.6,805.16,0.3
2024-12-31,CUST41393,54,Female,Sports,Gym Equipment,Australia,Marketplace,3,261.49,18.2,641.77,0.28
2024-12-31,CUST47549,20,Other,Electronics,AirPods,Australia,Marketplace,5,703.38,26.5,2583.42,0.23
2024-12-31,CUST88437,59,Female,Toys,Board Games,Africa,Retail,3,707.98,7.2,1970.16,0.27
2024-12-31,CUST43411,67,Other,Toys,Board Games,Asia,Social Media,4,796.12,2.5,3105.79,0.33
2024-12-31,CUST79213,23,Male,Beauty,Perfume,South America,Social Media,1,572.19,3.6,551.65,0.39
2024-12-31,CUST61437,30,Female,Automotive,Cleaning Products,Australia,Online,1,531.28,20.4,422.92,0.18
2024-12-31,CUST54618,29,Female,Toys,Educational Toys,South America,Online,5,413.25,3.0,2004.57,0.21
